Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
500,1.4187307,0.15207373271889402,92.8571,16.83994566320547,16.83994566320547,189646.77,0.3785642,0.00039742995,1.0
1000,1.4225534,0.12612612612612611,58.436195,55.01197649981525,55.01197649981525,11607.568,0.31150812,0.00039356996,1.0
1500,1.4282368,1.1645021645021645,94.13911,671.3445397579309,671.3445397579309,131924.28,0.29526982,0.00038841498,1.0
2000,1.4329691,0.3589041095890411,204.29596,128.4554554256585,128.4554554256585,324131.44,0.2630407,0.00038326497,1.0
2500,1.4347003,0.06852248394004283,197.36897,2.325877547008833,2.325877547008833,58730.75,0.22382979,0.00037809,1.0
3000,1.4354103,0.0,140.61462,-25.056350830078124,-25.056350830078124,35389.297,0.3526275,0.00037293,1.0
3500,1.4364474,0.3422459893048128,101.187584,159.42955653552704,159.42955653552704,97379.625,0.20752561,0.000367775,1.0
4000,1.4372221,0.2776349614395887,122.55681,146.00960200383113,146.00960200383113,220449.55,0.27828193,0.00036263,1.0
4500,1.4395866,0.0,143.55779,-25.407958984375,-25.407958984375,57816.91,0.15065713,0.00035747,1.0
5000,1.4443679,0.05485232067510549,96.6023,7.818494836992352,7.818494836992352,28482.441,0.34962153,0.00035231002,1.0
5500,1.4492748,0.3333333333333333,66.811455,187.56643115234374,187.56643115234374,57274.566,0.2644758,0.000347155,1.0
6000,1.4513496,0.2853470437017995,86.7646,151.327954995908,151.327954995908,39355.195,0.25292888,0.00034199,1.0
6500,1.4530436,0.0,123.1435,-25.407958984375,-25.407958984375,47143.43,0.36921728,0.00033683,1.0
7000,1.4541248,0.0,79.907455,-25.407958984375,-25.407958984375,23695.52,0.2802286,0.00033167002,1.0
7500,1.4553056,0.0,45.036118,-25.407958984375,-25.407958984375,10475.57,2.7710476,0.00032651002,1.0
8000,1.4635735,0.0,19.989346,-25.407958984375,-25.407958984375,4191.5146,0.35755384,0.00032135,1.0
8500,1.4646003,0.0,5.681001,-25.407958984375,-25.407958984375,2231.3916,0.36755362,0.00031748,1.0
9000,1.4649365,0.0,-4.8174624,-25.407958984375,-25.407958984375,1300.7363,0.37520316,0.00031361,1.0
9500,1.4651783,0.0,-11.670049,-25.407958984375,-25.407958984375,564.7328,0.25191185,0.00030845002,1.0
10000,1.4654956,0.0,-16.380873,-25.407958984375,-25.407958984375,224.87616,0.18524104,0.00030329,1.0
10500,1.465706,0.0,-19.593538,-25.407958984375,-25.407958984375,94.86833,0.26640463,0.00029813,1.0
11000,1.4660752,0.0,-22.119244,-25.407958984375,-25.407958984375,34.69406,0.31723458,0.00029297,1.0
11500,1.4664699,0.0,-24.299414,-25.407958984375,-25.407958984375,4.9536223,0.24079952,0.00028781002,1.0
12000,1.4670315,0.0,-25.284403,-25.407958984375,-25.407958984375,0.14873636,0.34078375,0.00028265003,1.0
12500,1.4673438,0.0,-25.409876,-25.407958984375,-25.407958984375,5.302611e-05,0.1718717,0.00027749,1.0
13000,1.4673516,0.0,-25.408054,-25.407958984375,-25.407958984375,2.5655117e-07,0.16048458,0.00027233,1.0
13500,1.4675919,0.0,-25.40798,-25.407958984375,-25.407958984375,1.866662e-09,0.12747313,0.00026717002,1.0
14000,1.4677173,0.0,-25.407972,-25.407958984375,-25.407958984375,2.4904995e-10,0.16143614,0.00026201003,1.0
14500,1.4675263,0.0,-25.407978,-25.407958984375,-25.407958984375,1.01010755e-10,0.17984648,0.00025685003,1.0
15000,1.4672366,0.0,-25.407978,-25.407958984375,-25.407958984375,1.8151997e-11,0.14333914,0.00025169,1.0
15500,1.4670907,0.0,-25.407978,-25.407958984375,-25.407958984375,1.820884e-11,0.1476634,0.00024653002,1.0
16000,1.4669204,0.0,-25.407978,-25.407958984375,-25.407958984375,1.8189894e-11,0.16473491,0.00024137004,1.0
16500,1.4662884,0.0,-25.407978,-25.407958984375,-25.407958984375,1.8189894e-11,0.20577289,0.00023750005,1.0
17000,1.4659795,0.0,-25.407978,-25.407958984375,-25.407958984375,1.8227789e-11,0.15331861,0.00023363004,1.0
17500,1.466105,0.0,-25.407978,-25.407958984375,-25.407958984375,1.8189894e-11,0.1675129,0.00022847003,1.0
18000,1.466041,0.0,-25.407978,-25.407958984375,-25.407958984375,1.8189894e-11,0.16573587,0.00022331004,1.0
18500,1.4662393,0.0,-25.407978,-25.407958984375,-25.407958984375,1.8151999e-11,0.17044017,0.00021815003,1.0
19000,1.4659733,0.0,-25.407972,-25.407958984375,-25.407958984375,1.8189894e-11,0.18389904,0.00021299004,1.0
19500,1.4656656,0.0,-25.40797,-25.407958984375,-25.407958984375,1.8151999e-11,0.17537925,0.00020783005,1.0
20000,1.4655808,0.0,-25.40797,-25.407958984375,-25.407958984375,1.822779e-11,0.17326471,0.00020267005,1.0
20500,1.4655019,0.0,-25.40797,-25.407958984375,-25.407958984375,1.8151997e-11,0.1970107,0.00019751005,1.0
21000,1.4656084,0.0,-25.40797,-25.407958984375,-25.407958984375,1.820884e-11,0.19643287,0.00019235005,1.0
21500,1.4656687,0.0,-25.40797,-25.407958984375,-25.407958984375,1.820884e-11,0.14125347,0.00018719006,1.0
22000,1.4655915,0.0,-25.40797,-25.407958984375,-25.407958984375,1.8227789e-11,0.16787711,0.00018203007,1.0
22500,1.4657078,0.0,-25.40797,-25.407958984375,-25.407958984375,1.8170947e-11,0.2364786,0.00017687007,1.0
23000,1.4657034,0.0,-25.40797,-25.407958984375,-25.407958984375,1.8151997e-11,0.16856779,0.00017171008,1.0
23500,1.4655054,0.0,-25.40797,-25.407958984375,-25.407958984375,1.8208842e-11,0.15847835,0.00016655006,1.0
24000,1.4656365,0.0,-25.40797,-25.407958984375,-25.407958984375,1.813305e-11,0.1715878,0.00016139007,1.0
24500,1.465408,0.0,-25.40797,-25.407958984375,-25.407958984375,1.8151999e-11,0.16552752,0.00015752007,1.0
25000,1.4653108,0.0,-25.40797,-25.407958984375,-25.407958984375,1.8227789e-11,0.16176783,0.00015363007,1.0
25500,1.4652705,0.0,-25.40797,-64.41184521484375,-64.41184521484375,1.8151999e-11,0.26454455,0.00014847008,1.0
26000,1.4652503,0.0,-58.232483,-115.69473266601562,-115.69473266601562,12168.293,0.19738233,0.00014331008,1.0
26500,1.4652879,0.0,-91.0318,-115.69473266601562,-115.69473266601562,2478.8704,0.16007408,0.00013815006,1.0
27000,1.4651753,0.0,-104.3153,-115.69473266601562,-115.69473266601562,445.42053,0.13310675,0.00013299006,1.0
