Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
10500,1.4672403,1.0495867768595042,319.4712,612.8756108539095,612.8756108539095,47487.684,0.25043207,0.000298135,1.0
11000,1.4671129,1.0,356.52145,613.6977346191406,613.6977346191406,41263.805,0.18538383,0.00029294,1.0
11500,1.4668918,1.0,384.3535,613.9446105957031,613.9446105957031,25291.086,0.13888387,0.00028774003,1.0
12000,1.4671638,1.0,403.7503,613.9446105957031,613.9446105957031,17715.844,0.17331618,0.00028254,1.0
12500,1.4683514,1.0,419.70856,613.9446105957031,613.9446105957031,12921.881,0.17235702,0.00027734,1.0
13000,1.4691184,1.0,435.21826,613.9446105957031,613.9446105957031,9013.788,0.22835632,0.00027214002,1.0
13500,1.4703093,1.0,439.13007,613.9446105957031,613.9446105957031,8046.5947,0.1690442,0.00026694004,1.0
14000,1.4711242,1.0,441.01312,613.9446105957031,613.9446105957031,7350.8125,0.22703776,0.00026174003,1.0
14500,1.4725393,1.0,442.7775,613.9446105957031,613.9446105957031,6702.5674,0.27740097,0.00025654002,1.0
15000,1.4738078,1.0,443.79782,613.9446105957031,613.9446105957031,6300.38,0.23497078,0.00025134004,1.0
15500,1.4747858,1.0,446.57593,613.9446105957031,613.9446105957031,5793.0093,0.22586532,0.00024744004,1.0
16000,1.4760144,1.0120481927710843,449.2572,615.74055474829,615.74055474829,19967.312,0.18266438,0.00024355503,1.0
16500,1.4763539,1.0,450.90076,613.9446105957031,613.9446105957031,5182.9365,0.2516076,0.00023840004,1.0
17000,1.4766988,1.0,453.662,613.9446105957031,613.9446105957031,4374.2173,0.25622106,0.00023324003,1.0
17500,1.4779718,0.726643598615917,477.3602,437.66612924754,437.66612924754,18407.78,0.1979425,0.00022808505,1.0
18000,1.4785758,0.3342245989304813,435.6906,187.7095743815104,187.7095743815104,138146.88,0.1753444,0.00022293505,1.0
18500,1.4787122,0.3333333333333333,331.30112,187.7095743815104,187.7095743815104,62970.016,0.1407589,0.00021777506,1.0
19000,1.4796357,0.3333333333333333,270.86304,187.7095743815104,187.7095743815104,29619.764,0.20046672,0.00021261505,1.0
19500,1.4806374,0.3333333333333333,237.00354,187.7095743815104,187.7095743815104,16654.754,0.15435147,0.00020745506,1.0
20000,1.4805135,0.3333333333333333,210.2272,187.7095743815104,187.7095743815104,10221.038,0.19103125,0.00020229506,1.0
20500,1.4807835,0.3333333333333333,187.40733,187.7095743815104,187.7095743815104,5877.843,0.20366925,0.00019713506,1.0
21000,1.4819696,0.3333333333333333,174.00494,187.7095743815104,187.7095743815104,3745.7551,0.24109718,0.00019197506,1.0
21500,1.4823198,0.3333333333333333,163.43611,187.7095743815104,187.7095743815104,2672.4946,0.18592134,0.00018681507,1.0
22000,1.4830073,0.3333333333333333,155.3869,175.13786979166667,175.13786979166667,2366.649,0.18673943,0.00018165505,1.0
22500,1.4838586,0.3342245989304813,136.88702,67.32720947265625,67.32720947265625,18816.947,0.15435687,0.00017649506,1.0
23000,1.4844698,0.3333333333333333,102.11767,67.32720947265625,67.32720947265625,9883.461,0.19612078,0.00017133506,1.0
23500,1.4844741,0.33423180592991913,79.80951,67.32720947265625,67.32720947265625,6615.2383,0.18288182,0.00016747006,1.0
24000,1.485393,0.3333333333333333,62.684162,67.32720947265625,67.32720947265625,4311.1,0.20258352,0.00016359506,1.0
24500,1.4859356,0.3333333333333333,50.49689,67.32720947265625,67.32720947265625,2769.6064,0.24096459,0.00015843507,1.0
25000,1.4863318,0.3333333333333333,42.534554,67.32720947265625,67.32720947265625,1780.9802,0.22045264,0.00015327506,1.0
25500,1.4874277,0.3333333333333333,36.934387,67.32720947265625,67.32720947265625,1335.4508,0.17114413,0.00014811507,1.0
26000,1.4877582,0.3333333333333333,32.572807,67.32720947265625,67.32720947265625,1025.7177,0.16614434,0.00014295506,1.0
26500,1.4881757,0.3333333333333333,29.03192,67.32720947265625,67.32720947265625,837.8312,0.15700135,0.00013779505,1.0
27000,1.4890326,0.3342245989304813,26.662722,67.32720947265625,67.32720947265625,681.9996,0.16293271,0.00013263506,1.0
27500,1.4892981,0.3333333333333333,24.51539,67.32720947265625,67.32720947265625,607.9158,0.21110779,0.00012747507,1.0
28000,1.4894946,0.3333333333333333,22.408558,67.32720947265625,67.32720947265625,533.56067,0.16088498,0.00012231508,1.0
28500,1.4894588,0.3333333333333333,21.103344,67.32720947265625,67.32720947265625,471.80762,0.13495235,0.000117155076,1.0
29000,1.4894197,0.3333333333333333,20.315268,67.32720947265625,67.32720947265625,429.40198,0.15105483,0.000111995076,1.0
29500,1.4895427,0.3333333333333333,19.995893,67.32720947265625,67.32720947265625,396.87952,0.13139643,0.00010683507,1.0
30000,1.4898299,0.3342245989304813,20.168179,67.32720947265625,67.32720947265625,367.01352,0.17474627,0.000101675076,1.0
30500,1.4899756,0.3333333333333333,20.250055,67.32720947265625,67.32720947265625,353.94995,0.13511395,9.6515076e-05,1.0
31000,1.4908942,0.3324538258575198,20.72731,67.32720947265625,67.32720947265625,313.60028,0.14325419,9.135508e-05,1.0
31500,1.4909757,0.33423180592991913,20.799414,67.32720947265625,67.32720947265625,302.64108,0.11302809,8.748008e-05,1.0
32000,1.4908373,0.3333333333333333,20.987316,67.32720947265625,67.32720947265625,285.2563,0.14374548,8.3615094e-05,1.0
32500,1.4912043,0.3342245989304813,21.355959,67.32720947265625,67.32720947265625,261.37292,0.17312416,7.845508e-05,1.0
33000,1.4918506,0.3333333333333333,21.353443,67.32720947265625,67.32720947265625,243.10675,0.12115674,7.329509e-05,1.0
33500,1.4918588,0.3333333333333333,21.627794,67.32720947265625,67.32720947265625,231.06421,0.15007469,6.813508e-05,1.0
34000,1.4918374,0.3333333333333333,21.961428,67.32720947265625,67.32720947265625,206.10742,0.13664612,6.297509e-05,1.0
34500,1.4919189,0.3333333333333333,22.276896,67.32720947265625,67.32720947265625,181.77063,0.11386204,5.7815087e-05,1.0
35000,1.4918132,0.3333333333333333,22.437437,67.32720947265625,67.32720947265625,166.65233,0.14429197,5.2655087e-05,1.0
35500,1.4918524,0.3333333333333333,22.640182,67.32720947265625,67.32720947265625,150.96138,0.14795953,4.749508e-05,1.0
36000,1.4922686,0.3333333333333333,22.817833,67.32720947265625,67.32720947265625,136.34213,0.120827965,4.2335087e-05,1.0
36500,1.4923354,0.3333333333333333,22.920649,67.32720947265625,67.32720947265625,127.52722,0.13988632,3.7175087e-05,1.0
37000,1.4920753,0.3333333333333333,23.01691,67.32720947265625,67.32720947265625,120.26305,0.11822264,3.2015094e-05,1.0
37500,1.4920826,0.3342245989304813,23.262997,67.32720947265625,67.32720947265625,108.51305,0.13003716,2.6855098e-05,1.0
38000,1.4921777,0.3342245989304813,23.439919,67.32720947265625,67.32720947265625,99.614426,0.108355656,2.169509e-05,1.0
38500,1.4921882,0.3342245989304813,23.579748,67.32720947265625,67.32720947265625,91.519005,0.12215696,1.6535092e-05,1.0
39000,1.4921033,0.3324538258575198,23.650541,67.32720947265625,67.32720947265625,87.88866,0.11944629,1.1375096e-05,1.0
39500,1.4920807,0.3333333333333333,23.764692,67.32720947265625,67.32720947265625,84.00416,0.11770737,7.510093e-06,1.0
40000,1.4920686,0.3333333333333333,23.898745,67.32720947265625,67.32720947265625,80.75687,0.1229728,3.6351005e-06,1.0
