Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
500,1.4193972,0.5197568389057751,-119.532814,87.71457327865973,87.71457327865973,149116.61,0.3406318,0.00039485996,1.0
1000,1.4214561,0.3333333333333333,-83.11939,181.70658219401042,181.70658219401042,153345.6,0.29080272,0.00038711,1.0
1500,1.4264019,0.3333333333333333,-21.136015,187.7095743815104,187.7095743815104,106541.38,0.20501003,0.00037678998,1.0
2000,1.433931,0.3342245989304813,27.034363,142.44580517578126,142.44580517578126,67715.86,0.24808745,0.00036647,1.0
2500,1.4396539,0.3342245989304813,9.843606,67.32720947265625,67.32720947265625,51374.203,0.25347418,0.00035614998,1.0
3000,1.4478915,0.3333333333333333,-17.459454,67.32720947265625,67.32720947265625,24738.291,0.20175791,0.00034583,1.0
3500,1.4499356,0.3333333333333333,-19.467619,67.32720947265625,67.32720947265625,13643.229,0.13725746,0.00033551,1.0
4000,1.4515772,0.3333333333333333,-8.977642,67.32720947265625,67.32720947265625,6986.8535,0.13537294,0.00032519002,1.0
4500,1.4567862,0.3333333333333333,1.6526989,67.32720947265625,67.32720947265625,3581.825,0.22870463,0.00031487,1.0
5000,1.4631203,0.3333333333333333,8.957498,67.32720947265625,67.32720947265625,1790.9443,0.18313155,0.00030455,1.0
5500,1.4703,0.3333333333333333,14.635196,67.32720947265625,67.32720947265625,899.63794,0.12930606,0.00029423,1.0
6000,1.474636,0.3333333333333333,18.48186,67.17920100911458,67.17920100911458,476.888,0.2600481,0.00028391002,1.0
6500,1.4785118,0.4164305949008499,-13.097519,40.22385274654745,40.22385274654745,5284.5083,0.21021044,0.00027359,1.0
7000,1.4831492,0.3784530386740331,6.3381853,55.703072540030995,55.703072540030995,16646.08,0.17952748,0.00026327002,1.0
7500,1.4872549,0.05363984674329502,-108.93858,-170.03423070543596,-170.03423070543596,154297.66,0.19652484,0.00025298004,1.0
8000,1.4906186,1.6200716845878136,-87.17559,225.3947782654693,225.3947782654693,102948.0,0.2842432,0.00024263003,1.0
8500,1.49142,0.46449704142011833,11.505764,48.223485251034006,48.223485251034006,81649.9,0.49730417,0.00023492005,1.0
9000,1.492409,0.3333333333333333,51.220387,67.32720947265625,67.32720947265625,3517.7295,0.4197983,0.00022719004,1.0
9500,1.495014,0.3333333333333333,45.321327,67.32720947265625,67.32720947265625,2126.163,0.3648451,0.00021687004,1.0
10000,1.4990616,0.4764705882352941,-16.727356,-28.89231100643382,-28.89231100643382,30360.854,0.28250128,0.00020655006,1.0
10500,1.5022635,0.44476744186046513,-13.431822,36.765999172044836,36.765999172044836,14536.079,0.17559327,0.00019619006,1.0
11000,1.5036373,0.6193548387096774,-81.46487,35.7614988265499,35.7614988265499,44333.203,0.1491274,0.00018590006,1.0
11500,1.5034668,0.6423841059602649,-86.86873,47.464760959738555,47.464760959738555,55145.047,0.19506843,0.00017557005,1.0
12000,1.5037047,0.6556291390728477,-96.75835,29.69648004999224,29.69648004999224,57102.617,0.19000494,0.00016523007,1.0
12500,1.5050594,0.6666666666666666,-96.973656,23.904158121744793,23.904158121744793,39260.156,0.16670606,0.00015484006,1.0
13000,1.5065633,0.6578947368421053,-90.793365,30.962077830097464,30.962077830097464,39807.46,0.15160862,0.00014442008,1.0
13500,1.5063572,0.6168831168831169,-73.051094,26.303149136629973,26.303149136629973,40732.094,0.24397722,0.00013409008,1.0
14000,1.505659,0.23267326732673269,108.93636,-84.1597112208237,-84.1597112208237,102448.875,0.20451348,0.00012381007,1.0
14500,1.5069671,0.02880658436213992,164.53368,-113.43632475927534,-113.43632475927534,160774.16,0.18119392,0.00011350008,1.0
15000,1.508769,0.0,136.42827,-115.69473266601562,-115.69473266601562,130027.92,0.22135094,0.000103180086,1.0
15500,1.5101298,0.0,106.99239,-115.69473266601562,-115.69473266601562,100110.27,0.20769535,9.2860086e-05,1.0
16000,1.5108657,0.0,85.72407,-115.69473266601562,-115.69473266601562,85687.34,0.14349853,8.512009e-05,1.0
16500,1.5107459,0.0,68.12075,-115.69473266601562,-115.69473266601562,73766.75,0.21995507,7.738007e-05,1.0
17000,1.5111758,0.0,55.33605,-115.69473266601562,-115.69473266601562,62356.516,0.20665786,6.706008e-05,1.0
17500,1.5115305,0.0,45.474644,-115.69473266601562,-115.69473266601562,54321.742,0.17181498,5.6740086e-05,1.0
18000,1.5119871,0.0,38.821304,-115.69473266601562,-115.69473266601562,49429.562,0.2042855,4.6420086e-05,1.0
18500,1.5121354,0.0,32.235893,-115.69473266601562,-115.69473266601562,44854.883,0.14710405,3.6100093e-05,1.0
19000,1.512201,0.0,27.202068,-115.69473266601562,-115.69473266601562,41843.47,0.13841131,2.5780104e-05,1.0
19500,1.5123526,0.0,23.575043,-115.69473266601562,-115.69473266601562,39035.4,0.11497608,1.5460088e-05,1.0
20000,1.5124856,0.0,21.947802,-115.69473266601562,-115.69473266601562,37948.812,0.1321617,5.1400934e-06,1.0
