Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
25500,1.5429487,0.6666666666666666,160.82787,295.3222379557292,295.3222379557292,20065.414,0.21737279,0.00014792007,1.0
26000,1.5452583,0.6666666666666666,161.15648,298.9680582682292,298.9680582682292,8979.289,0.32891873,0.00014272006,1.0
26500,1.5473057,0.6666666666666666,161.93582,299.0335791015625,299.0335791015625,8293.08,0.18875867,0.00013752008,1.0
27000,1.5482932,0.6666666666666666,162.69508,299.05609212239585,299.05609212239585,7874.287,0.21947509,0.00013232007,1.0
27500,1.5499363,0.524390243902439,286.15753,229.49507662145103,229.49507662145103,7442.8115,0.5031003,0.00012712006,1.0
28000,1.5523072,0.0,679.955,-25.407958984375,-25.407958984375,1017546.75,0.16776234,0.00012195007,1.0
28500,1.5527973,0.0,594.68665,-25.407958984375,-25.407958984375,788693.5,0.18723848,0.00011679007,1.0
29000,1.5531949,0.0,541.9973,-25.407958984375,-25.407958984375,652561.5,0.18256596,0.00011163007,1.0
29500,1.5531927,0.0,501.2913,-25.407958984375,-25.407958984375,557646.2,0.15327026,0.00010647008,1.0
30000,1.5529813,0.0,471.40924,-25.407958984375,-25.407958984375,494259.5,0.1951168,0.000101310085,1.0
30500,1.5534678,0.0,444.74228,-25.407958984375,-25.407958984375,457149.88,0.23529665,9.744008e-05,1.0
31000,1.5533246,0.0,421.5975,-25.407958984375,-25.407958984375,418368.3,0.20404196,9.357008e-05,1.0
31500,1.5535212,0.0,400.82083,-25.407958984375,-25.407958984375,377090.78,0.12711684,8.841008e-05,1.0
32000,1.5536455,0.0,382.97168,-25.407958984375,-25.407958984375,345611.06,0.3998102,8.325009e-05,1.0
32500,1.5533988,0.0,365.51703,-25.407958984375,-25.407958984375,314784.88,0.13377628,7.809009e-05,1.0
33000,1.5536201,0.0,351.75903,-25.407958984375,-25.407958984375,292050.62,0.14079875,7.2930074e-05,1.0
33500,1.5538578,0.0,338.94833,-25.407958984375,-25.407958984375,271488.94,0.12945391,6.7770074e-05,1.0
34000,1.5539685,0.0,327.04788,-25.407958984375,-25.407958984375,252017.23,0.124618515,6.261008e-05,1.0
34500,1.5538242,0.0,316.7923,-25.407958984375,-25.407958984375,237479.69,0.13429624,5.7450077e-05,1.0
35000,1.553451,0.0,308.66693,-25.407958984375,-25.407958984375,226443.12,0.12652475,5.2290085e-05,1.0
35500,1.5534424,0.0,301.41644,-25.407958984375,-25.407958984375,215911.0,0.12318987,4.713009e-05,1.0
36000,1.5537795,0.0,294.92593,-25.407958984375,-25.407958984375,205774.88,0.11334409,4.197009e-05,1.0
36500,1.5539434,0.0,289.2957,-25.407958984375,-25.407958984375,199780.34,0.13305281,3.6810095e-05,1.0
37000,1.5539399,0.0,283.65112,-25.407958984375,-25.407958984375,191898.16,0.12985367,3.16501e-05,1.0
37500,1.5539724,0.0,279.76807,-25.407958984375,-25.407958984375,186202.94,0.1461766,2.6490103e-05,1.0
38000,1.5538988,0.0,276.09402,-25.407958984375,-25.407958984375,182278.47,0.12462057,2.1330105e-05,1.0
38500,1.5538998,0.0,273.1042,-25.407958984375,-25.407958984375,179431.62,0.114172615,1.7460085e-05,1.0
39000,1.5539931,0.0,270.97223,-25.407958984375,-25.407958984375,176681.77,0.116672486,1.3590086e-05,1.0
39500,1.553957,0.0,269.47275,-25.407958984375,-25.407958984375,174653.9,0.13501972,8.43009e-06,1.0
40000,1.5539476,0.0,268.14325,-25.407958984375,-25.407958984375,172324.16,0.11310722,3.2700937e-06,1.0
