Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
500,1.4194306,0.35501355013550134,-99.43633,124.22009808084239,124.22009808084239,201108.05,0.2753075,0.00039485996,1.0
1000,1.4207888,0.3333333333333333,-22.30269,182.5478097330729,182.5478097330729,70023.67,0.32679874,0.00038711,1.0
1500,1.4208337,0.27621483375959077,64.43855,113.38898670430086,113.38898670430086,242383.98,0.33263147,0.00037677996,1.0
2000,1.4294753,0.0,110.708015,-25.407958984375,-25.407958984375,51384.4,0.31127822,0.00036645998,1.0
2500,1.4339039,0.0,84.249985,-25.407958984375,-25.407958984375,28169.934,0.4141135,0.00035614,1.0
3000,1.4376421,0.0,56.109116,-25.407958984375,-25.407958984375,17659.121,0.33498302,0.00034582,1.0
3500,1.4411122,0.15011547344110854,39.929096,68.0675376453619,68.0675376453619,55112.08,0.34587297,0.00033551,1.0
4000,1.4442488,0.24378109452736318,47.707867,127.48980530696129,127.48980530696129,44997.82,0.33934867,0.00032522,1.0
4500,1.4466155,0.3333333333333333,64.26499,187.70955403645834,187.70955403645834,41635.742,0.34057012,0.00031491002,1.0
5000,1.4481452,0.3342245989304813,86.77448,187.70955403645834,187.70955403645834,24217.453,0.3402679,0.00030459,1.0
5500,1.4505557,0.3342245989304813,99.78969,187.70955403645834,187.70955403645834,16664.43,0.3356819,0.00029427002,1.0
6000,1.4547524,0.3333333333333333,112.50685,187.70955403645834,187.70955403645834,11053.256,0.36124748,0.00028395,1.0
6500,1.456821,0.3333333333333333,115.75833,187.70955403645834,187.70955403645834,9322.572,0.36735266,0.00027363002,1.0
7000,1.4570718,0.1185682326621924,156.92467,51.829260499685404,51.829260499685404,46539.332,0.32401747,0.00026333,1.0
7500,1.4607946,0.0,134.39793,-25.407958984375,-25.407958984375,52528.445,0.19786015,0.00025302003,1.0
8000,1.4658825,0.0,94.85149,-25.407958984375,-25.407958984375,29213.387,0.28645328,0.00024270004,1.0
8500,1.4683099,0.0,65.78234,-25.343789794921875,-25.343789794921875,19301.87,0.3595704,0.00023496004,1.0
9000,1.4705368,0.0,40.98566,-25.407958984375,-25.407958984375,12048.256,0.22699255,0.00022722005,1.0
9500,1.4735978,0.30548302872062666,31.839872,168.2340632904292,168.2340632904292,39346.3,0.50888747,0.00021690004,1.0
10000,1.4751792,0.3333333333333333,51.196827,187.70955403645834,187.70955403645834,53997.266,0.18232334,0.00020659005,1.0
10500,1.4743301,0.3333333333333333,69.6406,187.70955403645834,187.70955403645834,37935.43,0.17424849,0.00019627006,1.0
11000,1.4756584,0.3333333333333333,83.28446,187.70955403645834,187.70955403645834,27170.16,0.18437973,0.00018595005,1.0
11500,1.4785928,0.3333333333333333,94.2271,187.70955403645834,187.70955403645834,20151.074,0.25046653,0.00017563006,1.0
12000,1.4823002,0.3342245989304813,104.892876,187.70955403645834,187.70955403645834,14752.385,0.2774434,0.00016531005,1.0
12500,1.48594,0.3333333333333333,111.400955,187.70955403645834,187.70955403645834,11499.803,0.18670629,0.00015499006,1.0
13000,1.4873143,0.3333333333333333,114.266136,187.70955403645834,187.70955403645834,10302.037,0.22645324,0.00014467008,1.0
13500,1.4882033,0.3333333333333333,115.40488,187.70955403645834,187.70955403645834,9661.618,0.23623332,0.00013435006,1.0
14000,1.4896504,0.3333333333333333,115.924545,187.70955403645834,187.70955403645834,9354.1,0.19263393,0.00012403008,1.0
14500,1.4919842,0.3333333333333333,117.325935,187.70955403645834,187.70955403645834,8559.084,0.22765616,0.00011371009,1.0
15000,1.4945812,0.3333333333333333,117.77284,187.70955403645834,187.70955403645834,8269.503,0.21656433,0.00010339006,1.0
15500,1.4959817,0.3333333333333333,118.60291,187.70955403645834,187.70955403645834,7843.2324,0.119728684,9.307008e-05,1.0
16000,1.4959599,0.3333333333333333,118.46327,187.70955403645834,187.70955403645834,7694.9385,0.15963623,8.275008e-05,1.0
16500,1.4960107,0.3333333333333333,119.14977,187.70955403645834,187.70955403645834,7537.778,0.19874763,7.5020085e-05,1.0
17000,1.4956412,0.3333333333333333,119.64345,187.70955403645834,187.70955403645834,7268.2114,0.27300364,6.7270084e-05,1.0
17500,1.495965,0.3333333333333333,119.99254,187.70955403645834,187.70955403645834,7058.326,0.168141,5.695009e-05,1.0
18000,1.4960492,0.3333333333333333,120.03362,187.70955403645834,187.70955403645834,6913.756,0.13367717,4.6630084e-05,1.0
18500,1.4960383,0.3342245989304813,120.149086,187.70955403645834,187.70955403645834,6894.446,0.12938975,3.6310084e-05,1.0
19000,1.4963336,0.3333333333333333,120.6181,187.70955403645834,187.70955403645834,6723.5195,0.1512695,2.5990092e-05,1.0
19500,1.4965241,0.3333333333333333,121.05497,187.70955403645834,187.70955403645834,6575.5547,0.14423952,1.5670097e-05,1.0
20000,1.4965527,0.3333333333333333,121.404335,187.70955403645834,187.70955403645834,6405.383,0.12680598,5.3501044e-06,1.0
