Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
500,1.4190122,0.15935334872979215,50.901527,26.222924889655236,26.222924889655236,47746.95,0.36868247,0.00039484,1.0
1000,1.4206082,0.3333333333333333,47.65376,166.27841748046876,166.27841748046876,133516.5,0.3487899,0.00038711,1.0
1500,1.423264,0.3333333333333333,53.719322,187.7095743815104,187.7095743815104,74807.28,0.30749935,0.00037678998,1.0
2000,1.4238405,0.3333333333333333,62.906593,137.1925947265625,137.1925947265625,47372.938,0.26733166,0.00036647,1.0
2500,1.4300375,0.30708661417322836,73.7685,121.18370607386085,121.18370607386085,23943.168,0.3230214,0.00035614998,1.0
3000,1.4336278,0.328042328042328,84.451965,155.26445675149205,155.26445675149205,41185.734,0.31305125,0.00034582,1.0
3500,1.4339111,0.3333333333333333,103.88185,187.7095743815104,187.7095743815104,10842.776,0.22846018,0.00033551,1.0
4000,1.4354105,0.3333333333333333,117.48457,187.7095743815104,187.7095743815104,6380.99,0.29225492,0.00032519002,1.0
4500,1.4378101,0.3333333333333333,127.27121,187.7095743815104,187.7095743815104,3915.0708,0.3837307,0.00031487,1.0
5000,1.4395661,0.3333333333333333,128.99365,187.7095743815104,187.7095743815104,3074.458,0.32530308,0.00030455,1.0
5500,1.4438496,0.3333333333333333,129.99272,187.7095743815104,187.7095743815104,2724.405,0.29182935,0.00029423,1.0
6000,1.4479382,0.3333333333333333,130.97235,187.7095743815104,187.7095743815104,2350.6235,0.28860846,0.00028391002,1.0
6500,1.4508231,0.3333333333333333,132.13817,187.7095743815104,187.7095743815104,2009.2716,0.3309825,0.00027359003,1.0
7000,1.4527872,0.3333333333333333,133.22844,187.7095743815104,187.7095743815104,1729.1355,0.40331563,0.00026327002,1.0
7500,1.459157,0.3333333333333333,133.89641,187.7095743815104,187.7095743815104,1525.7073,0.34471044,0.00025295,1.0
8000,1.4617915,0.3324538258575198,134.49551,187.7095743815104,187.7095743815104,1381.0986,0.24305499,0.00024263005,1.0
8500,1.4636937,0.33423180592991913,135.1815,187.7095743815104,187.7095743815104,1264.0366,0.22657882,0.00023490004,1.0
9000,1.4647233,0.3333333333333333,136.08713,187.7095743815104,187.7095743815104,1150.8694,0.324615,0.00022715004,1.0
9500,1.4672612,0.3333333333333333,137.18652,187.7095743815104,187.7095743815104,945.73126,0.30680317,0.00021683006,1.0
10000,1.4697871,0.3333333333333333,137.53833,187.7095743815104,187.7095743815104,806.7251,0.24777699,0.00020651004,1.0
10500,1.4714655,0.3342245989304813,138.23045,187.7095743815104,187.7095743815104,731.0808,0.3017282,0.00019619006,1.0
11000,1.4723526,0.3333333333333333,138.78314,187.7095743815104,187.7095743815104,614.28455,0.22400612,0.00018587004,1.0
11500,1.4738686,0.3333333333333333,139.37541,187.7095743815104,187.7095743815104,535.5712,0.4041959,0.00017555006,1.0
12000,1.475113,0.3342245989304813,139.82828,187.7095743815104,187.7095743815104,458.78033,0.16780543,0.00016523007,1.0
12500,1.4754666,0.3333333333333333,140.07843,187.7095743815104,187.7095743815104,414.51752,0.4005828,0.00015491007,1.0
13000,1.4757417,0.3333333333333333,140.61496,187.7095743815104,187.7095743815104,367.0525,0.14855409,0.00014459007,1.0
13500,1.4761821,0.3333333333333333,140.97592,187.7095743815104,187.7095743815104,321.37146,0.14756943,0.00013427007,1.0
14000,1.4763358,0.3333333333333333,141.3867,187.7095743815104,187.7095743815104,274.19324,0.15307595,0.00012395006,1.0
14500,1.4765431,0.3333333333333333,141.69,187.7095743815104,187.7095743815104,246.4978,0.13683408,0.00011363007,1.0
15000,1.4766282,0.3333333333333333,141.81267,187.7095743815104,187.7095743815104,224.40405,0.15914804,0.00010331008,1.0
15500,1.4769571,0.3333333333333333,142.08888,187.7095743815104,187.7095743815104,205.11017,0.12611389,9.2990085e-05,1.0
16000,1.4772772,0.3333333333333333,142.35368,187.7095743815104,187.7095743815104,184.08014,0.13637103,8.2670085e-05,1.0
16500,1.4775218,0.33423180592991913,142.98065,187.7095743815104,187.7095743815104,150.64221,0.11454039,7.492009e-05,1.0
17000,1.4776266,0.3342245989304813,143.11848,187.7095743815104,187.7095743815104,138.35971,0.110100895,6.719008e-05,1.0
17500,1.4778202,0.3333333333333333,143.27126,187.7095743815104,187.7095743815104,126.97987,0.16199504,5.6870078e-05,1.0
18000,1.4778972,0.3342245989304813,143.46973,187.7095743815104,187.7095743815104,111.252785,0.17265977,4.6550085e-05,1.0
18500,1.4778633,0.3342245989304813,143.66978,187.7095743815104,187.7095743815104,100.81154,0.13416427,3.6230093e-05,1.0
19000,1.477894,0.3342245989304813,143.77504,187.7095743815104,187.7095743815104,91.71135,0.12696342,2.5910102e-05,1.0
19500,1.477891,0.3342245989304813,143.99155,187.7095743815104,187.7095743815104,85.46411,0.1246389,1.5590096e-05,1.0
20000,1.4778923,0.3342245989304813,144.1677,187.7095743815104,187.7095743815104,77.50386,0.13554117,5.270091e-06,1.0
