Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
500,1.4200916,1.0080321285140563,-102.35622,32.84855430356918,32.84855430356918,12936.6045,0.36375675,0.00039479998,1.0
1000,1.423919,1.0,-26.319113,183.4644934082031,183.4644934082031,59478.094,0.28313285,0.00038699998,1.0
1500,1.4300585,1.0241935483870968,70.534935,541.4745048492061,541.4745048492061,110622.766,0.27255917,0.00037662,1.0
2000,1.433917,1.127659574468085,176.49721,584.7784236826795,584.7784236826795,132790.5,0.2601041,0.00036623998,1.0
2500,1.4387339,1.0661157024793388,251.55894,604.1090637711454,604.1090637711454,73060.27,0.31753606,0.00035584002,1.0
3000,1.4445146,0.4326647564469914,337.6935,253.04931203410413,253.04931203410413,102937.484,0.8686552,0.00034547003,1.0
3500,1.4476743,0.3333333333333333,284.3239,187.70955403645834,187.70955403645834,88896.47,0.4266164,0.00033515002,1.0
4000,1.4506221,0.3333333333333333,231.60269,187.70955403645834,187.70955403645834,40062.426,0.43056422,0.00032483,1.0
4500,1.4537597,0.3342245989304813,193.21516,187.70955403645834,187.70955403645834,17688.242,0.3524224,0.00031451002,1.0
5000,1.4559414,0.3333333333333333,172.46292,187.70955403645834,187.70955403645834,7793.1826,0.45451966,0.00030419003,1.0
5500,1.4560512,0.3333333333333333,160.43552,187.70955403645834,187.70955403645834,3602.1062,0.29679662,0.00029387005,1.0
6000,1.4587549,0.3342245989304813,154.51898,187.70955403645834,187.70955403645834,1870.9652,0.40418872,0.00028355,1.0
6500,1.4602034,0.3333333333333333,148.06091,187.70955403645834,187.70955403645834,1351.1298,0.42938328,0.00027323002,1.0
7000,1.4617994,0.3333333333333333,143.48515,187.70955403645834,187.70955403645834,1155.1145,0.33239177,0.00026291003,1.0
7500,1.4634961,0.3324538258575198,140.5776,187.70955403645834,187.70955403645834,1045.4851,0.44439396,0.00025259005,1.0
8000,1.4650956,0.33423180592991913,139.27356,187.70955403645834,187.70955403645834,964.31964,0.38231793,0.00024484002,1.0
8500,1.4677234,0.3333333333333333,138.16006,187.70955403645834,187.70955403645834,811.4852,0.37485027,0.00023711004,1.0
9000,1.4704039,0.3333333333333333,138.49994,187.70955403645834,187.70955403645834,745.52026,0.31223044,0.00022679006,1.0
9500,1.4722074,0.3333333333333333,139.1221,187.70955403645834,187.70955403645834,631.749,0.35104427,0.00021647004,1.0
10000,1.4742495,0.3333333333333333,139.05026,187.70955403645834,187.70955403645834,580.3961,0.31434476,0.00020615006,1.0
10500,1.4761994,0.3342245989304813,139.17183,187.70955403645834,187.70955403645834,550.53326,0.3549006,0.00019583006,1.0
11000,1.4785819,0.3333333333333333,139.58076,187.70955403645834,187.70955403645834,507.96597,0.3094624,0.00018551007,1.0
11500,1.4802742,0.3333333333333333,139.74765,187.70955403645834,187.70955403645834,466.88754,0.25442964,0.00017519007,1.0
12000,1.4820932,0.3333333333333333,139.96616,187.70955403645834,187.70955403645834,441.62976,0.30521005,0.00016487006,1.0
12500,1.4848998,0.3342245989304813,140.24455,187.70955403645834,187.70955403645834,405.12183,0.18210128,0.00015455006,1.0
13000,1.4870988,0.3333333333333333,140.51701,187.70955403645834,187.70955403645834,376.14117,0.2324411,0.00014423006,1.0
13500,1.4879383,0.3342245989304813,140.70847,187.70955403645834,187.70955403645834,349.0749,0.26528478,0.00013391007,1.0
14000,1.489468,0.3333333333333333,140.87787,187.70955403645834,187.70955403645834,325.77206,0.2304261,0.00012359009,1.0
14500,1.491223,0.3333333333333333,141.11205,187.70955403645834,187.70955403645834,305.82874,0.17430942,0.000113270085,1.0
15000,1.492504,0.3333333333333333,141.45117,187.70955403645834,187.70955403645834,277.3488,0.16829033,0.000102950056,1.0
15500,1.4933107,0.3324538258575198,141.73581,187.70955403645834,187.70955403645834,252.50931,0.15400615,9.263007e-05,1.0
16000,1.4934978,0.33423180592991913,142.13792,187.70955403645834,187.70955403645834,228.17773,0.15147826,8.4900086e-05,1.0
16500,1.493798,0.3333333333333333,142.47145,187.70955403645834,187.70955403645834,209.52196,0.13082075,7.715008e-05,1.0
17000,1.4937431,0.3333333333333333,142.5658,187.70955403645834,187.70955403645834,191.37665,0.11241666,6.683009e-05,1.0
17500,1.4934335,0.3333333333333333,142.64731,187.70955403645834,187.70955403645834,178.72232,0.1278879,5.6510093e-05,1.0
18000,1.4936711,0.3342245989304813,142.91562,187.70955403645834,187.70955403645834,167.90799,0.14842564,4.6190085e-05,1.0
18500,1.4942595,0.3333333333333333,143.00691,187.70955403645834,187.70955403645834,153.65198,0.16478746,3.587008e-05,1.0
19000,1.4944791,0.3333333333333333,143.05121,187.70955403645834,187.70955403645834,147.49965,0.12516905,2.5550089e-05,1.0
19500,1.494531,0.3333333333333333,143.17459,187.70955403645834,187.70955403645834,141.4399,0.11924992,1.5230096e-05,1.0
20000,1.4945488,0.3333333333333333,143.34573,187.70955403645834,187.70955403645834,133.2807,0.14293325,4.9101027e-06,1.0
