Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
500,1.4181356,0.1383219954648526,46.87148,-43.010121408519005,-43.010121408519005,38357.875,0.38338777,0.00039484,1.0
1000,1.424123,0.3333333333333333,-16.647581,67.32718912760417,67.32718912760417,79144.89,0.33107212,0.00038711,1.0
1500,1.4280232,0.3333333333333333,-20.128605,116.88463736979166,116.88463736979166,47219.08,0.31913257,0.00037678998,1.0
2000,1.429046,0.04842105263157895,68.51223,-91.35141388708804,-91.35141388708804,48963.33,0.512628,0.00036648999,1.0
2500,1.4311978,0.0,20.828173,-115.69473266601562,-115.69473266601562,37464.926,0.43278104,0.00035618,1.0
3000,1.4322389,0.2676767676767677,-54.48912,64.84456725301622,64.84456725301622,53857.066,0.61893547,0.00034587,1.0
3500,1.4312007,0.3333333333333333,-18.68074,125.44366715494792,125.44366715494792,45182.164,0.116823405,0.00033555002,1.0
4000,1.4296851,0.3333333333333333,30.490044,156.92055582682292,156.92055582682292,29212.967,0.13515365,0.00032523,1.0
4500,1.4296259,0.3333333333333333,48.934147,67.32718912760417,67.32718912760417,20398.75,0.13534926,0.00031491002,1.0
5000,1.4292886,0.3333333333333333,28.35688,67.32718912760417,67.32718912760417,10137.105,0.19996402,0.00030459004,1.0
5500,1.4283543,0.3333333333333333,13.229742,67.32718912760417,67.32718912760417,6588.297,0.14933017,0.00029427,1.0
6000,1.4278038,0.3333333333333333,5.9381385,67.32718912760417,67.32718912760417,5637.3896,0.20235606,0.00028395,1.0
6500,1.4302207,0.3333333333333333,3.3591843,69.69480029296875,69.69480029296875,5302.509,0.13514215,0.00027363002,1.0
7000,1.4321729,0.3333333333333333,8.576144,124.61850569661458,124.61850569661458,8449.73,0.1187392,0.00026331004,1.0
7500,1.4337538,0.3333333333333333,39.235813,151.52643701171874,151.52643701171874,7664.7686,0.14689022,0.00025299005,1.0
8000,1.4329926,0.3333333333333333,67.19801,185.30862467447918,185.30862467447918,7790.8735,0.14593832,0.00024267004,1.0
8500,1.4332443,0.33423180592991913,102.58985,187.11582275390626,187.11582275390626,4716.0903,0.14451893,0.00023492005,1.0
9000,1.4327365,0.3333333333333333,115.27464,187.53281217447918,187.53281217447918,3449.6338,0.12534945,0.00022719004,1.0
9500,1.4326841,0.3333333333333333,121.88579,138.11201969401043,138.11201969401043,3010.9526,0.19145092,0.00021687004,1.0
10000,1.434364,0.3333333333333333,87.22199,67.32718912760417,67.32718912760417,13912.068,0.13849941,0.00020655006,1.0
10500,1.4352466,0.3333333333333333,51.833546,67.32718912760417,67.32718912760417,5573.965,0.098823234,0.00019623006,1.0
11000,1.4356946,0.3333333333333333,32.568535,67.32718912760417,67.32718912760417,3010.3342,0.13455072,0.00018591006,1.0
11500,1.4359953,0.3333333333333333,22.458464,67.32718912760417,67.32718912760417,2164.6372,0.13940108,0.00017559007,1.0
12000,1.4364763,0.3333333333333333,17.631464,67.32718912760417,67.32718912760417,1856.4116,0.1651267,0.00016527006,1.0
12500,1.4357122,0.3342245989304813,15.578074,67.32718912760417,67.32718912760417,1691.9326,0.14525014,0.00015495007,1.0
13000,1.4353894,0.3333333333333333,14.3332815,67.32718912760417,67.32718912760417,1539.678,0.15885466,0.00014463006,1.0
13500,1.4356555,0.3333333333333333,14.526233,67.32718912760417,67.32718912760417,1389.9175,0.14231727,0.00013431007,1.0
14000,1.4351858,0.3342245989304813,14.544021,67.32718912760417,67.32718912760417,1333.0869,0.12638034,0.00012399007,1.0
14500,1.4350873,0.3333333333333333,14.823986,67.32718912760417,67.32718912760417,1291.4242,0.14718044,0.00011367008,1.0
15000,1.4343505,0.3342245989304813,16.110165,67.32718912760417,67.32718912760417,1097.9655,0.14662224,0.00010335008,1.0
15500,1.4341516,0.3333333333333333,17.134338,67.32718912760417,67.32718912760417,950.3265,0.12075119,9.303008e-05,1.0
16000,1.4350417,0.3333333333333333,17.662853,67.32718912760417,67.32718912760417,862.5145,0.16648427,8.2710074e-05,1.0
16500,1.4351708,0.3333333333333333,18.121159,67.32718912760417,67.32718912760417,782.7526,0.18105234,7.498008e-05,1.0
17000,1.4353074,0.3342245989304813,18.190342,67.32718912760417,67.32718912760417,757.3451,0.14789033,6.723008e-05,1.0
17500,1.4356886,0.3333333333333333,18.31107,67.32718912760417,67.32718912760417,719.4214,0.13460818,5.691009e-05,1.0
18000,1.4358482,0.3333333333333333,18.296726,67.32718912760417,67.32718912760417,695.8878,0.13553518,4.6590096e-05,1.0
18500,1.4358308,0.3333333333333333,18.45394,67.32718912760417,67.32718912760417,663.89307,0.12781662,3.627009e-05,1.0
19000,1.4359565,0.3342245989304813,18.586924,67.32718912760417,67.32718912760417,647.5779,0.14140293,2.5950096e-05,1.0
19500,1.4360871,0.3333333333333333,18.883398,67.32718912760417,67.32718912760417,617.3573,0.13313368,1.563009e-05,1.0
20000,1.436097,0.3342245989304813,19.111145,67.32718912760417,67.32718912760417,590.0742,0.122094914,5.3100975e-06,1.0
