Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
500,1.4190681,0.28061224489795916,-85.01895,78.53851615710136,78.53851615710136,78891.805,0.3853383,0.00039742995,1.0
1000,1.4215752,0.014256619144602852,-39.192368,-17.5591983950235,-17.5591983950235,68492.51,0.3409729,0.00039356996,1.0
1500,1.4246095,0.3038961038961039,-46.66966,167.72978719075522,167.72978719075522,53625.832,0.3535567,0.00038841498,1.0
2000,1.426801,0.6129032258064516,29.476694,244.45151859406502,244.45151859406502,56559.1,0.31148487,0.00038325498,1.0
2500,1.4295261,1.0450819672131149,156.87935,624.2881195691167,624.2881195691167,310193.0,0.36155933,0.000378095,1.0
3000,1.4336948,1.0,243.07881,613.9446105957031,613.9446105957031,93730.28,0.22726884,0.00037294,1.0
3500,1.4394071,1.0,315.77206,613.9446105957031,613.9446105957031,48435.52,0.23049025,0.00036778,1.0
4000,1.4450705,1.0,367.7296,613.9446105957031,613.9446105957031,24956.488,0.20616686,0.00036262002,1.0
4500,1.4472107,1.0,398.2044,613.9446105957031,613.9446105957031,14317.881,0.28977042,0.00035746,1.0
5000,1.4491458,1.0,418.49844,613.7387741699218,613.7387741699218,8940.959,0.38062155,0.0003523,1.0
5500,1.4506704,1.304147465437788,433.51038,689.9789175569737,689.9789175569737,46627.73,0.34831566,0.00034714,1.0
6000,1.4520236,0.5181818181818182,476.7368,304.0934891628277,304.0934891628277,77809.1,0.32325658,0.000341985,1.0
6500,1.4551759,0.3333333333333333,386.114,187.70955403645834,187.70955403645834,83593.88,0.26142326,0.00033683502,1.0
7000,1.4592187,0.3333333333333333,304.66135,187.70955403645834,187.70955403645834,37885.305,0.27127793,0.00033167502,1.0
7500,1.4623121,0.3333333333333333,246.9836,187.70955403645834,187.70955403645834,17360.547,0.23975164,0.00032651503,1.0
8000,1.4652913,0.3324468085106383,201.38115,187.22802457682292,187.22802457682292,6978.6562,0.2049132,0.000321355,1.0
8500,1.4706072,0.3342245989304813,162.929,67.32718912760417,67.32718912760417,32214.828,0.2017386,0.00031749002,1.0
9000,1.4745994,0.3333333333333333,124.129,183.857318359375,183.857318359375,11130.275,0.37311587,0.00031361502,1.0
9500,1.4775572,0.3333333333333333,128.62875,187.70955403645834,187.70955403645834,1188.5789,0.3693247,0.00030845503,1.0
10000,1.4805849,0.3333333333333333,133.24838,187.70955403645834,187.70955403645834,954.30176,0.42058346,0.000303295,1.0
10500,1.48501,0.3333333333333333,136.39993,187.70955403645834,187.70955403645834,789.7106,0.2953713,0.000298135,1.0
11000,1.4878929,0.3333333333333333,138.3099,187.70955403645834,187.70955403645834,663.8208,0.344813,0.00029297502,1.0
11500,1.4908462,0.3333333333333333,139.31366,187.70955403645834,187.70955403645834,528.2251,0.24848321,0.00028781503,1.0
12000,1.4931234,0.3333333333333333,140.05647,187.70955403645834,187.70955403645834,419.75098,1.4345682,0.000282655,1.0
12500,1.4935424,0.3333333333333333,140.81044,187.70955403645834,187.70955403645834,330.10626,0.25517157,0.000277495,1.0
13000,1.4936943,0.3333333333333333,141.40756,187.70955403645834,187.70955403645834,266.49274,0.13534912,0.00027233502,1.0
13500,1.4936953,0.3333333333333333,142.18135,187.70955403645834,187.70955403645834,192.08392,0.13980924,0.00026717503,1.0
14000,1.4935855,0.3342245989304813,142.87326,187.70955403645834,187.70955403645834,137.02432,0.15705222,0.00026201503,1.0
14500,1.4935237,0.398876404494382,152.59103,209.56955768147103,209.56955768147103,96.821,0.20034462,0.000256855,1.0
15000,1.4932442,1.5431472081218274,320.39285,614.3699687822216,614.3699687822216,60479.555,0.24156365,0.000251695,1.0
15500,1.49345,1.7833333333333334,392.60025,756.1359665513704,756.1359665513704,138092.03,0.1305449,0.00024649504,1.0
16000,1.493896,1.691891891891892,403.29724,685.9432402580015,685.9432402580015,72132.75,0.1757764,0.00024258003,1.0
16500,1.4940721,1.8426966292134832,424.91418,788.3468052061264,788.3468052061264,94658.01,0.1883418,0.00023870503,1.0
17000,1.4942678,1.8125,452.22183,815.0776160288665,815.0776160288665,121439.68,0.1719895,0.00023349006,1.0
17500,1.4947109,1.7417582417582418,464.3736,746.3027816604782,746.3027816604782,98946.945,0.16424687,0.00022829504,1.0
18000,1.4949911,1.8111111111111111,469.56668,861.86641688853,861.86641688853,117102.125,0.2639513,0.00022312003,1.0
18500,1.4951541,1.7966101694915255,495.61526,841.7448850481697,841.7448850481697,168427.38,0.26039043,0.00021795006,1.0
19000,1.4947584,1.096234309623431,507.4757,618.4935302734375,618.4935302734375,23081.857,0.44855848,0.00021279005,1.0
19500,1.4944746,1.0,509.24695,613.9446105957031,613.9446105957031,2021.2218,0.16214761,0.00020760004,1.0
20000,1.4947207,1.0,510.08582,613.9446105957031,613.9446105957031,1930.9543,0.16924363,0.00020240006,1.0
20500,1.4951144,1.0,510.27164,613.9446105957031,613.9446105957031,1862.2825,0.17719702,0.00019720005,1.0
21000,1.4953595,1.0,510.40845,613.9446105957031,613.9446105957031,1793.3691,0.13742158,0.00019200006,1.0
21500,1.4954969,1.0,510.27466,613.9446105957031,613.9446105957031,1702.536,0.17822811,0.00018680007,1.0
22000,1.4956979,1.0,509.38638,613.9446105957031,613.9446105957031,1582.6301,0.17983153,0.00018160004,1.0
22500,1.4959317,1.0,509.36127,613.9446105957031,613.9446105957031,1505.7788,0.16586313,0.00017640006,1.0
23000,1.4958737,1.0,508.95566,613.9446105957031,613.9446105957031,1443.7783,0.11820746,0.00017250005,1.0
23500,1.4957397,1.0,508.58975,613.9446105957031,613.9446105957031,1390.9937,0.15291896,0.00016860006,1.0
24000,1.4954243,1.0,508.61072,613.9446105957031,613.9446105957031,1337.2621,0.15415032,0.00016340008,1.0
24500,1.4954591,1.0,508.08765,613.9446105957031,613.9446105957031,1262.8804,0.14334115,0.00015820007,1.0
25000,1.4954655,1.0,507.8898,613.9446105957031,613.9446105957031,1199.0079,0.17374727,0.00015300006,1.0
25500,1.4956578,1.0,507.54483,613.9446105957031,613.9446105957031,1145.0189,0.14505789,0.00014780005,1.0
26000,1.4961096,1.0,507.045,613.9446105957031,613.9446105957031,1078.5725,0.16904065,0.00014260007,1.0
26500,1.4963489,1.0,506.90082,613.9446105957031,613.9446105957031,1036.6094,0.15372902,0.00013740009,1.0
27000,1.4963617,1.0,506.68036,613.9446105957031,613.9446105957031,992.6043,0.12839602,0.00013220008,1.0
27500,1.4964426,1.0,506.25467,613.9446105957031,613.9446105957031,939.9496,0.1136588,0.00012700006,1.0
28000,1.4964318,1.0,506.04443,613.9446105957031,613.9446105957031,900.18506,0.1006316,0.00012180007,1.0
28500,1.4961802,1.0,505.85275,613.9446105957031,613.9446105957031,881.5025,0.12598467,0.00011660007,1.0
29000,1.4962149,1.0,505.53656,613.9446105957031,613.9446105957031,841.702,0.14038967,0.00011140008,1.0
29500,1.4963081,1.0,505.0703,613.9446105957031,613.9446105957031,822.93097,0.18253732,0.000107500084,1.0
30000,1.4964879,1.0,504.7621,613.9446105957031,613.9446105957031,779.8883,0.13189779,0.000103600076,1.0
30500,1.4967115,1.0,504.6791,613.9446105957031,613.9446105957031,751.5729,0.13887627,9.840008e-05,1.0
31000,1.4968947,1.0,503.85544,613.9446105957031,613.9446105957031,712.50366,0.1383043,9.320008e-05,1.0
31500,1.497107,1.0,503.49173,613.9446105957031,613.9446105957031,675.65735,0.11919111,8.800009e-05,1.0
32000,1.4971322,1.0,503.0791,613.9446105957031,613.9446105957031,634.7522,0.17579392,8.280009e-05,1.0
32500,1.4971691,1.0,502.8568,613.9446105957031,613.9446105957031,602.68274,0.13250323,7.760008e-05,1.0
33000,1.4972774,1.0,502.8982,613.9446105957031,613.9446105957031,588.6402,0.13313013,7.2400086e-05,1.0
33500,1.4974177,1.0,502.871,613.9446105957031,613.9446105957031,581.5018,0.15990426,6.7200075e-05,1.0
34000,1.4975635,1.0,502.61395,613.9446105957031,613.9446105957031,560.2889,0.14313504,6.200009e-05,1.0
34500,1.4977657,1.0,502.43774,613.9446105957031,613.9446105957031,541.9883,0.16182572,5.680009e-05,1.0
35000,1.4978032,1.0,502.38388,613.9446105957031,613.9446105957031,524.0038,0.13112448,5.160009e-05,1.0
35500,1.4978775,1.0,502.2161,613.9446105957031,613.9446105957031,514.38245,0.1479068,4.6400084e-05,1.0
36000,1.4980041,1.0,502.0795,613.9446105957031,613.9446105957031,503.68408,0.14262281,4.250008e-05,1.0
36500,1.498079,1.0,501.72876,613.9446105957031,613.9446105957031,489.6031,0.10835029,3.8600083e-05,1.0
37000,1.4980865,1.0,501.42737,613.9446105957031,613.9446105957031,474.41125,0.14927953,3.3400087e-05,1.0
