Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
500,1.4207366,1.0,26.418549,-54.125543188378515,-54.125543188378515,11353.612,0.2960173,0.00039479998,1.0
1000,1.4249862,1.0,-17.094826,170.37040087890625,170.37040087890625,34494.977,0.34774023,0.00038699998,1.0
1500,1.4274622,1.0120481927710843,19.172224,-204.66775500439257,-204.66775500439257,53684.86,0.36255163,0.00037663,1.0
2000,1.4291711,1.0,-74.81394,-145.64005224609375,-145.64005224609375,22407.762,0.33657897,0.00036632002,1.0
2500,1.4322134,1.0161290322580645,-86.52069,19.813292718702748,19.813292718702748,8740.169,0.38104153,0.000356,1.0
3000,1.4338452,1.0,-21.067919,182.11348022460936,182.11348022460936,53822.414,0.3687063,0.00034568002,1.0
3500,1.4354353,1.0,47.415054,182.33029174804688,182.33029174804688,18432.023,0.36300278,0.00033536003,1.0
4000,1.438864,1.0,87.60576,182.33029174804688,182.33029174804688,6497.2617,0.29147285,0.00032504002,1.0
4500,1.4436092,1.0,109.83517,182.33029174804688,182.33029174804688,2594.3276,0.4266317,0.00031472,1.0
5000,1.4457762,1.0,122.66558,182.33029174804688,182.33029174804688,1155.3983,0.3517063,0.0003044,1.0
5500,1.4447339,1.0,125.41275,182.33029174804688,182.33029174804688,879.3963,0.35314894,0.00029408,1.0
6000,1.4458084,1.0,126.51414,182.33029174804688,182.33029174804688,785.1107,0.3282172,0.00028376002,1.0
6500,1.447808,1.0,127.32558,182.33029174804688,182.33029174804688,703.5991,0.33122993,0.00027344003,1.0
7000,1.4494673,1.0,128.3531,182.33029174804688,182.33029174804688,626.5228,0.3405087,0.00026312002,1.0
7500,1.4517223,1.0,128.88599,182.33029174804688,182.33029174804688,575.64856,0.3467246,0.00025280003,1.0
8000,1.4532764,1.0,129.1749,182.33029174804688,182.33029174804688,556.82465,0.34597823,0.00024506004,1.0
8500,1.4542004,1.0,130.24907,182.33029174804688,182.33029174804688,520.1538,0.37412572,0.00023732006,1.0
9000,1.4564772,1.0,131.42471,182.33029174804688,182.33029174804688,442.9229,0.3222161,0.00022700004,1.0
9500,1.4578233,1.0,131.79393,182.33029174804688,182.33029174804688,400.85443,0.3931046,0.00021668006,1.0
10000,1.4597516,1.0,132.49696,182.33029174804688,182.33029174804688,365.55887,0.24768254,0.00020636004,1.0
10500,1.4640272,1.0,133.21121,182.33029174804688,182.33029174804688,326.6067,0.31891876,0.00019604007,1.0
11000,1.4697725,1.0,133.93399,182.33029174804688,182.33029174804688,289.65057,0.38188013,0.00018572004,1.0
11500,1.4730289,1.0,134.31308,182.33029174804688,182.33029174804688,265.00116,0.21172613,0.00017540006,1.0
12000,1.4777364,1.0,134.81267,182.33029174804688,182.33029174804688,246.0299,0.376782,0.00016508007,1.0
12500,1.481226,1.0,135.28226,182.33029174804688,182.33029174804688,220.18542,0.2803477,0.00015476007,1.0
13000,1.4834741,1.0,135.76787,182.33029174804688,182.33029174804688,204.13426,0.3994142,0.00014444007,1.0
13500,1.4853328,1.0,136.0762,182.33029174804688,182.33029174804688,188.74649,0.35199517,0.00013412007,1.0
14000,1.4863757,1.0,136.24475,182.33029174804688,182.33029174804688,180.26147,0.16558944,0.00012380007,1.0
14500,1.4864974,1.0,136.397,182.33029174804688,182.33029174804688,175.50737,0.14076918,0.00011348006,1.0
15000,1.4866792,1.0,136.7731,182.33029174804688,182.33029174804688,165.2731,0.15524745,0.00010316008,1.0
15500,1.4880785,1.0,137.54247,182.33029174804688,182.33029174804688,144.3541,0.19554779,9.2840084e-05,1.0
16000,1.4890556,1.0,137.95753,182.33029174804688,182.33029174804688,139.32726,0.16183873,8.510009e-05,1.0
16500,1.4891707,1.0,138.49937,182.33029174804688,182.33029174804688,122.92161,0.1622889,7.736009e-05,1.0
17000,1.489115,1.0,138.6586,182.33029174804688,182.33029174804688,113.8966,0.1290005,6.704008e-05,1.0
17500,1.4895986,1.0,138.91797,182.33029174804688,182.33029174804688,107.90245,0.1327082,5.6720077e-05,1.0
18000,1.4901189,1.0,139.20685,182.33029174804688,182.33029174804688,102.43663,0.12906213,4.6400084e-05,1.0
18500,1.4904763,1.0,139.40427,182.33029174804688,182.33029174804688,95.55852,0.13905847,3.608009e-05,1.0
19000,1.4903576,1.0,139.66576,182.33029174804688,182.33029174804688,91.6965,0.13959989,2.5760099e-05,1.0
19500,1.4902569,1.0,139.88219,182.33029174804688,182.33029174804688,88.372154,0.12360689,1.5440095e-05,1.0
20000,1.4902605,1.0,140.15567,182.33029174804688,182.33029174804688,84.32596,0.13807063,5.1200905e-06,1.0
