Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
500,1.4190774,0.0,-10.421879,-73.53975614803826,-73.53975614803826,79102.45,0.3870717,0.00039484,1.0
1000,1.4231589,0.0,-7.130295,-25.407958984375,-25.407958984375,8687.741,0.30256677,0.0003871,1.0
1500,1.4288276,0.0,-5.154207,-25.407958984375,-25.407958984375,1995.9089,0.12646191,0.00037677996,1.0
2000,1.4321274,0.0,-14.036157,-25.407958984375,-25.407958984375,490.1452,0.14334597,0.00036645998,1.0
2500,1.4382495,0.37158469945355194,-9.662019,104.89669139287243,104.89669139287243,72041.87,0.2762559,0.00035614998,1.0
3000,1.4428825,0.94140625,40.575184,494.6549810365189,494.6549810365189,206916.97,0.3106086,0.00034578,1.0
3500,1.4430449,0.4326647564469914,171.90074,251.21735615989883,251.21735615989883,132818.5,0.17676722,0.00033542997,1.0
4000,1.4438635,0.3333333333333333,161.69228,168.0386004231771,168.0386004231771,68132.89,0.18539438,0.00032510998,1.0
4500,1.4450883,0.3333333333333333,135.95204,140.48336474609374,140.48336474609374,44604.695,0.1600323,0.00031479,1.0
5000,1.4440578,0.3333333333333333,113.67875,90.42565592447917,90.42565592447917,38829.562,0.13489011,0.00030447,1.0
5500,1.4440788,0.3333333333333333,95.71493,174.06355354817708,174.06355354817708,7566.2515,0.13923408,0.00029415003,1.0
6000,1.4436463,0.3333333333333333,102.973045,144.16916227213542,144.16916227213542,7814.1343,0.15435793,0.00028383,1.0
6500,1.4426912,0.3342245989304813,97.5453,146.84193473307292,146.84193473307292,6809.688,0.15058468,0.00027351003,1.0
7000,1.4424503,0.3342245989304813,101.37998,187.70955403645834,187.70955403645834,2575.871,0.16694131,0.00026319,1.0
7500,1.444496,0.3333333333333333,115.81948,187.70955403645834,187.70955403645834,1358.2325,0.2725199,0.00025287003,1.0
8000,1.447599,0.3333333333333333,123.86152,187.70955403645834,187.70955403645834,1012.3496,0.24542499,0.00024512003,1.0
8500,1.4508886,0.3333333333333333,130.07312,187.70955403645834,187.70955403645834,781.6211,0.1965877,0.00023739004,1.0
9000,1.4538459,0.3333333333333333,132.58717,187.70955403645834,187.70955403645834,663.4712,0.19623359,0.00022707004,1.0
9500,1.4551659,0.3333333333333333,134.88345,180.23274462890626,180.23274462890626,759.2592,0.175376,0.00021675005,1.0
10000,1.4569567,0.3333333333333333,134.11205,167.30630501302085,167.30630501302085,1486.8071,0.1072532,0.00020643006,1.0
10500,1.4591894,0.3333333333333333,132.61386,187.70955403645834,187.70955403645834,527.9586,0.21047497,0.00019611005,1.0
11000,1.4618772,0.3333333333333333,135.331,187.70955403645834,187.70955403645834,432.71643,0.14938441,0.00018579006,1.0
11500,1.4623601,0.3333333333333333,137.88564,187.70955403645834,187.70955403645834,376.9647,0.1893023,0.00017547008,1.0
12000,1.4635683,0.3333333333333333,139.87527,187.70955403645834,187.70955403645834,329.77344,0.15263176,0.00016515008,1.0
12500,1.4650993,0.3333333333333333,141.37672,185.36771012369792,185.36771012369792,287.5009,0.2549162,0.00015483005,1.0
13000,1.4656031,0.3333333333333333,141.34343,184.24561067708333,184.24561067708333,398.91772,0.12587148,0.00014451006,1.0
13500,1.4665612,0.3333333333333333,141.67729,187.70955403645834,187.70955403645834,219.09222,0.18062216,0.00013419008,1.0
14000,1.467173,0.3333333333333333,142.3585,187.70955403645834,187.70955403645834,197.30566,0.13966459,0.00012387008,1.0
14500,1.4675542,0.3333333333333333,142.65302,187.70955403645834,187.70955403645834,173.00043,0.14016187,0.00011355008,1.0
15000,1.4678267,0.3333333333333333,142.83281,187.70955403645834,187.70955403645834,158.4484,0.14835837,0.00010323008,1.0
15500,1.4687234,0.3333333333333333,143.13506,187.70955403645834,187.70955403645834,137.74481,0.18576214,9.2910064e-05,1.0
16000,1.469665,0.3342245989304813,143.33302,187.70955403645834,187.70955403645834,124.88065,0.12110448,8.518008e-05,1.0
16500,1.4701273,0.3333333333333333,143.55516,187.70955403645834,187.70955403645834,115.87537,0.13246162,7.7430086e-05,1.0
17000,1.4703269,0.3333333333333333,143.54033,187.70955403645834,187.70955403645834,106.830826,0.12414486,6.7110086e-05,1.0
17500,1.4706124,0.3342245989304813,143.64456,187.70955403645834,187.70955403645834,101.35506,0.15771872,5.6790093e-05,1.0
18000,1.471104,0.3333333333333333,143.8605,187.70955403645834,187.70955403645834,92.84021,0.146276,4.6470082e-05,1.0
18500,1.4716382,0.3333333333333333,143.95721,187.70955403645834,187.70955403645834,85.54257,0.13674079,3.6150093e-05,1.0
19000,1.4718947,0.3342245989304813,144.04529,187.70955403645834,187.70955403645834,80.889206,0.11795856,2.583009e-05,1.0
19500,1.4719132,0.3333333333333333,144.18364,187.70955403645834,187.70955403645834,76.04248,0.13255447,1.5510095e-05,1.0
20000,1.4719633,0.3342245989304813,144.31909,187.70955403645834,187.70955403645834,70.82913,0.13272274,5.1901015e-06,1.0
